2010 Federal Election House of Representatives First Preferences By Candidate By Polling Place for NSW [Please Note: These results are not final. Event:15508 Phase:PostElection Generated:2010-08-24T18:16:36 Cycle:1156ec49-ba92-419f-ad74-e269ebab66f1 Created:2010-08-24T18:02:33 Environment:PROD Site:CDC Server:DB01 Version:6.0.9.8314]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
NSW,150,Throsby,2785,Glenquarry,21431,JONES,Stephen,2,N,N,ALP,Labor,30,-2.7
NSW,150,Throsby,2785,Glenquarry,20920,MORAN,Peter,3,N,N,GRN,The Greens,22,2.89
NSW,150,Throsby,2785,Glenquarry,21105,HAY,Alan,4,N,N,NP,The Nationals,46,27.88
NSW,150,Throsby,2785,Glenquarry,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),0,0
NSW,150,Throsby,2785,Glenquarry,999,Informal,Informal,999,N,N,,Informal,10,5.16
NSW,150,Throsby,545,Hayes Park,21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,783,5.15
NSW,150,Throsby,545,Hayes Park,21431,JONES,Stephen,2,N,N,ALP,Labor,1261,-7.65
NSW,150,Throsby,545,Hayes Park,20920,MORAN,Peter,3,N,N,GRN,The Greens,264,1.45
NSW,150,Throsby,545,Hayes Park,21105,HAY,Alan,4,N,N,NP,The Nationals,60,2.48
NSW,150,Throsby,545,Hayes Park,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),49,2.03
NSW,150,Throsby,545,Hayes Park,999,Informal,Informal,999,N,N,,Informal,177,3.23
NSW,150,Throsby,46419,Horsley,21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,814,6.26
NSW,150,Throsby,46419,Horsley,21431,JONES,Stephen,2,N,N,ALP,Labor,1468,-12.13
NSW,150,Throsby,46419,Horsley,20920,MORAN,Peter,3,N,N,GRN,The Greens,324,4.87
NSW,150,Throsby,46419,Horsley,21105,HAY,Alan,4,N,N,NP,The Nationals,72,2.64
NSW,150,Throsby,46419,Horsley,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),54,1.98
NSW,150,Throsby,46419,Horsley,999,Informal,Informal,999,N,N,,Informal,213,2.23
NSW,150,Throsby,31450,Horsley South,21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,161,4.56
NSW,150,Throsby,31450,Horsley South,21431,JONES,Stephen,2,N,N,ALP,Labor,300,-10.94
NSW,150,Throsby,31450,Horsley South,20920,MORAN,Peter,3,N,N,GRN,The Greens,52,4.33
NSW,150,Throsby,31450,Horsley South,21105,HAY,Alan,4,N,N,NP,The Nationals,23,4.2
NSW,150,Throsby,31450,Horsley South,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),11,2.01
NSW,150,Throsby,31450,Horsley South,999,Informal,Informal,999,N,N,,Informal,26,-0.83
NSW,150,Throsby,2789,Kangaloon,21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,63,-2.98
NSW,150,Throsby,2789,Kangaloon,21431,JONES,Stephen,2,N,N,ALP,Labor,23,-8.4
NSW,150,Throsby,2789,Kangaloon,20920,MORAN,Peter,3,N,N,GRN,The Greens,20,9.9
NSW,150,Throsby,2789,Kangaloon,21105,HAY,Alan,4,N,N,NP,The Nationals,11,9.4
NSW,150,Throsby,2789,Kangaloon,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),0,0
NSW,150,Throsby,2789,Kangaloon,999,Informal,Informal,999,N,N,,Informal,1,-1.26
NSW,150,Throsby,549,Koonawarra,21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,349,2.12
NSW,150,Throsby,549,Koonawarra,21431,JONES,Stephen,2,N,N,ALP,Labor,1304,-7.75
NSW,150,Throsby,549,Koonawarra,20920,MORAN,Peter,3,N,N,GRN,The Greens,223,4.04
NSW,150,Throsby,549,Koonawarra,21105,HAY,Alan,4,N,N,NP,The Nationals,31,1.59
NSW,150,Throsby,549,Koonawarra,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),46,2.36
NSW,150,Throsby,549,Koonawarra,999,Informal,Informal,999,N,N,,Informal,181,2.32
NSW,150,Throsby,550,Lake Heights,21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,301,6.63
NSW,150,Throsby,550,Lake Heights,21431,JONES,Stephen,2,N,N,ALP,Labor,761,-12.82
NSW,150,Throsby,550,Lake Heights,20920,MORAN,Peter,3,N,N,GRN,The Greens,154,3.43
NSW,150,Throsby,550,Lake Heights,21105,HAY,Alan,4,N,N,NP,The Nationals,25,1.98
NSW,150,Throsby,550,Lake Heights,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),24,1.9
NSW,150,Throsby,550,Lake Heights,999,Informal,Informal,999,N,N,,Informal,139,0.52
NSW,150,Throsby,2793,Lake Illawarra,21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,384,2.27
NSW,150,Throsby,2793,Lake Illawarra,21431,JONES,Stephen,2,N,N,ALP,Labor,903,-6.08
NSW,150,Throsby,2793,Lake Illawarra,20920,MORAN,Peter,3,N,N,GRN,The Greens,187,2.85
NSW,150,Throsby,2793,Lake Illawarra,21105,HAY,Alan,4,N,N,NP,The Nationals,38,2.47
NSW,150,Throsby,2793,Lake Illawarra,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),27,1.75
NSW,150,Throsby,2793,Lake Illawarra,999,Informal,Informal,999,N,N,,Informal,153,4.2
NSW,150,Throsby,2794,Lakelands,21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,355,3.62
NSW,150,Throsby,2794,Lakelands,21431,JONES,Stephen,2,N,N,ALP,Labor,946,-9.52
NSW,150,Throsby,2794,Lakelands,20920,MORAN,Peter,3,N,N,GRN,The Greens,182,4.26
NSW,150,Throsby,2794,Lakelands,21105,HAY,Alan,4,N,N,NP,The Nationals,28,1.82
NSW,150,Throsby,2794,Lakelands,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),30,1.95
NSW,150,Throsby,2794,Lakelands,999,Informal,Informal,999,N,N,,Informal,138,2.18
NSW,150,Throsby,2798,Mittagong (Throsby),21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,865,-7.41
NSW,150,Throsby,2798,Mittagong (Throsby),21431,JONES,Stephen,2,N,N,ALP,Labor,798,-0.81
NSW,150,Throsby,2798,Mittagong (Throsby),20920,MORAN,Peter,3,N,N,GRN,The Greens,299,3.05
NSW,150,Throsby,2798,Mittagong (Throsby),21105,HAY,Alan,4,N,N,NP,The Nationals,229,10.34
NSW,150,Throsby,2798,Mittagong (Throsby),20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),24,1.08
NSW,150,Throsby,2798,Mittagong (Throsby),999,Informal,Informal,999,N,N,,Informal,147,1.79
NSW,150,Throsby,2799,Mittagong South,21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,379,-13.08
NSW,150,Throsby,2799,Mittagong South,21431,JONES,Stephen,2,N,N,ALP,Labor,312,-0.96
NSW,150,Throsby,2799,Mittagong South,20920,MORAN,Peter,3,N,N,GRN,The Greens,125,3.95
NSW,150,Throsby,2799,Mittagong South,21105,HAY,Alan,4,N,N,NP,The Nationals,129,13.55
NSW,150,Throsby,2799,Mittagong South,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),7,0.74
NSW,150,Throsby,2799,Mittagong South,999,Informal,Informal,999,N,N,,Informal,43,1.41
NSW,150,Throsby,2800,Moss Vale,21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,529,-5.38
NSW,150,Throsby,2800,Moss Vale,21431,JONES,Stephen,2,N,N,ALP,Labor,574,-5.87
NSW,150,Throsby,2800,Moss Vale,20920,MORAN,Peter,3,N,N,GRN,The Greens,193,5.03
NSW,150,Throsby,2800,Moss Vale,21105,HAY,Alan,4,N,N,NP,The Nationals,196,12.91
NSW,150,Throsby,2800,Moss Vale,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),26,1.71
NSW,150,Throsby,2800,Moss Vale,999,Informal,Informal,999,N,N,,Informal,94,1.59
NSW,150,Throsby,2801,Moss Vale Central,21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,760,-14.54
NSW,150,Throsby,2801,Moss Vale Central,21431,JONES,Stephen,2,N,N,ALP,Labor,722,0.73
NSW,150,Throsby,2801,Moss Vale Central,20920,MORAN,Peter,3,N,N,GRN,The Greens,205,2.11
NSW,150,Throsby,2801,Moss Vale Central,21105,HAY,Alan,4,N,N,NP,The Nationals,320,15.69
NSW,150,Throsby,2801,Moss Vale Central,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),33,1.62
NSW,150,Throsby,2801,Moss Vale Central,999,Informal,Informal,999,N,N,,Informal,114,2.01
NSW,150,Throsby,2802,Mount Brown,21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,612,5.61
NSW,150,Throsby,2802,Mount Brown,21431,JONES,Stephen,2,N,N,ALP,Labor,1052,-10.02
NSW,150,Throsby,2802,Mount Brown,20920,MORAN,Peter,3,N,N,GRN,The Greens,243,4.92
NSW,150,Throsby,2802,Mount Brown,21105,HAY,Alan,4,N,N,NP,The Nationals,56,2.8
NSW,150,Throsby,2802,Mount Brown,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),34,1.7
NSW,150,Throsby,2802,Mount Brown,999,Informal,Informal,999,N,N,,Informal,164,2.72
NSW,150,Throsby,32671,Mount Terry,21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,818,3.68
NSW,150,Throsby,32671,Mount Terry,21431,JONES,Stephen,2,N,N,ALP,Labor,1555,-7.53
NSW,150,Throsby,32671,Mount Terry,20920,MORAN,Peter,3,N,N,GRN,The Greens,296,3.28
NSW,150,Throsby,32671,Mount Terry,21105,HAY,Alan,4,N,N,NP,The Nationals,112,3.96
NSW,150,Throsby,32671,Mount Terry,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),50,1.77
NSW,150,Throsby,32671,Mount Terry,999,Informal,Informal,999,N,N,,Informal,150,0.62
NSW,150,Throsby,2803,Mount Warrigal,21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,345,3.56
NSW,150,Throsby,2803,Mount Warrigal,21431,JONES,Stephen,2,N,N,ALP,Labor,960,-4.61
NSW,150,Throsby,2803,Mount Warrigal,20920,MORAN,Peter,3,N,N,GRN,The Greens,176,1.71
NSW,150,Throsby,2803,Mount Warrigal,21105,HAY,Alan,4,N,N,NP,The Nationals,24,1.57
NSW,150,Throsby,2803,Mount Warrigal,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),24,1.57
NSW,150,Throsby,2803,Mount Warrigal,999,Informal,Informal,999,N,N,,Informal,186,4.17
NSW,150,Throsby,32480,New Berrima,21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,62,-4.26
NSW,150,Throsby,32480,New Berrima,21431,JONES,Stephen,2,N,N,ALP,Labor,101,-6.29
NSW,150,Throsby,32480,New Berrima,20920,MORAN,Peter,3,N,N,GRN,The Greens,15,1.84
NSW,150,Throsby,32480,New Berrima,21105,HAY,Alan,4,N,N,NP,The Nationals,28,13.21
NSW,150,Throsby,32480,New Berrima,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),6,2.83
NSW,150,Throsby,32480,New Berrima,999,Informal,Informal,999,N,N,,Informal,17,2.92
NSW,150,Throsby,2804,Oak Flats,21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,715,4.24
NSW,150,Throsby,2804,Oak Flats,21431,JONES,Stephen,2,N,N,ALP,Labor,1422,-9.32
NSW,150,Throsby,2804,Oak Flats,20920,MORAN,Peter,3,N,N,GRN,The Greens,394,2.9
NSW,150,Throsby,2804,Oak Flats,21105,HAY,Alan,4,N,N,NP,The Nationals,69,2.57
NSW,150,Throsby,2804,Oak Flats,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),83,3.09
NSW,150,Throsby,2804,Oak Flats,999,Informal,Informal,999,N,N,,Informal,173,2.47
NSW,150,Throsby,31451,Oak Flats East,21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,369,2.37
NSW,150,Throsby,31451,Oak Flats East,21431,JONES,Stephen,2,N,N,ALP,Labor,781,-9.49
NSW,150,Throsby,31451,Oak Flats East,20920,MORAN,Peter,3,N,N,GRN,The Greens,228,6.17
NSW,150,Throsby,31451,Oak Flats East,21105,HAY,Alan,4,N,N,NP,The Nationals,24,1.67
NSW,150,Throsby,31451,Oak Flats East,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),34,2.37
NSW,150,Throsby,31451,Oak Flats East,999,Informal,Informal,999,N,N,,Informal,93,1.01
NSW,150,Throsby,556,Port Kembla,21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,204,2.69
NSW,150,Throsby,556,Port Kembla,21431,JONES,Stephen,2,N,N,ALP,Labor,597,-8.73
NSW,150,Throsby,556,Port Kembla,20920,MORAN,Peter,3,N,N,GRN,The Greens,149,3.48
NSW,150,Throsby,556,Port Kembla,21105,HAY,Alan,4,N,N,NP,The Nationals,20,2.03
NSW,150,Throsby,556,Port Kembla,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),15,1.52
NSW,150,Throsby,556,Port Kembla,999,Informal,Informal,999,N,N,,Informal,69,-0.97
NSW,150,Throsby,557,Port Kembla Central,21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,226,4.91
NSW,150,Throsby,557,Port Kembla Central,21431,JONES,Stephen,2,N,N,ALP,Labor,866,-5.49
NSW,150,Throsby,557,Port Kembla Central,20920,MORAN,Peter,3,N,N,GRN,The Greens,131,-1.95
NSW,150,Throsby,557,Port Kembla Central,21105,HAY,Alan,4,N,N,NP,The Nationals,36,2.81
NSW,150,Throsby,557,Port Kembla Central,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),21,1.64
NSW,150,Throsby,557,Port Kembla Central,999,Informal,Informal,999,N,N,,Informal,164,2.71
NSW,150,Throsby,559,Primbee,21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,254,7.82
NSW,150,Throsby,559,Primbee,21431,JONES,Stephen,2,N,N,ALP,Labor,524,-8.74
NSW,150,Throsby,559,Primbee,20920,MORAN,Peter,3,N,N,GRN,The Greens,100,-1.49
NSW,150,Throsby,559,Primbee,21105,HAY,Alan,4,N,N,NP,The Nationals,27,2.93
NSW,150,Throsby,559,Primbee,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),16,1.74
NSW,150,Throsby,559,Primbee,999,Informal,Informal,999,N,N,,Informal,95,0.89
NSW,150,Throsby,2805,Robertson,21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,405,-2.16
NSW,150,Throsby,2805,Robertson,21431,JONES,Stephen,2,N,N,ALP,Labor,362,-4.64
NSW,150,Throsby,2805,Robertson,20920,MORAN,Peter,3,N,N,GRN,The Greens,165,2.69
NSW,150,Throsby,2805,Robertson,21105,HAY,Alan,4,N,N,NP,The Nationals,110,10.46
NSW,150,Throsby,2805,Robertson,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),10,0.95
NSW,150,Throsby,2805,Robertson,999,Informal,Informal,999,N,N,,Informal,50,0.89
NSW,150,Throsby,33615,Special Hospital Team 1,21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,42,-8.19
NSW,150,Throsby,33615,Special Hospital Team 1,21431,JONES,Stephen,2,N,N,ALP,Labor,59,10.97
NSW,150,Throsby,33615,Special Hospital Team 1,20920,MORAN,Peter,3,N,N,GRN,The Greens,8,-1.17
NSW,150,Throsby,33615,Special Hospital Team 1,21105,HAY,Alan,4,N,N,NP,The Nationals,4,3.54
NSW,150,Throsby,33615,Special Hospital Team 1,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),0,0
NSW,150,Throsby,33615,Special Hospital Team 1,999,Informal,Informal,999,N,N,,Informal,8,0.78
NSW,150,Throsby,58273,Special Hospital Team 2,21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,118,20.25
NSW,150,Throsby,58273,Special Hospital Team 2,21431,JONES,Stephen,2,N,N,ALP,Labor,42,-17.3
NSW,150,Throsby,58273,Special Hospital Team 2,20920,MORAN,Peter,3,N,N,GRN,The Greens,9,-2.81
NSW,150,Throsby,58273,Special Hospital Team 2,21105,HAY,Alan,4,N,N,NP,The Nationals,11,6.11
NSW,150,Throsby,58273,Special Hospital Team 2,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),0,0
NSW,150,Throsby,58273,Special Hospital Team 2,999,Informal,Informal,999,N,N,,Informal,4,-3.71
NSW,150,Throsby,966,Sutton Forest,21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,128,-7.47
NSW,150,Throsby,966,Sutton Forest,21431,JONES,Stephen,2,N,N,ALP,Labor,53,-6.08
NSW,150,Throsby,966,Sutton Forest,20920,MORAN,Peter,3,N,N,GRN,The Greens,31,1.27
NSW,150,Throsby,966,Sutton Forest,21105,HAY,Alan,4,N,N,NP,The Nationals,46,17.69
NSW,150,Throsby,966,Sutton Forest,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),2,0.77
NSW,150,Throsby,966,Sutton Forest,999,Informal,Informal,999,N,N,,Informal,19,1.91
NSW,150,Throsby,14170,Sydney (Throsby),21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,12,-5.76
NSW,150,Throsby,14170,Sydney (Throsby),21431,JONES,Stephen,2,N,N,ALP,Labor,21,3.43
NSW,150,Throsby,14170,Sydney (Throsby),20920,MORAN,Peter,3,N,N,GRN,The Greens,8,-3.84
NSW,150,Throsby,14170,Sydney (Throsby),21105,HAY,Alan,4,N,N,NP,The Nationals,2,4.44
NSW,150,Throsby,14170,Sydney (Throsby),20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),2,4.44
NSW,150,Throsby,14170,Sydney (Throsby),999,Informal,Informal,999,N,N,,Informal,3,-3.51
NSW,150,Throsby,58280,Warilla (Throsby),21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,53,-0.2
NSW,150,Throsby,58280,Warilla (Throsby),21431,JONES,Stephen,2,N,N,ALP,Labor,227,-10.16
NSW,150,Throsby,58280,Warilla (Throsby),20920,MORAN,Peter,3,N,N,GRN,The Greens,65,8.91
NSW,150,Throsby,58280,Warilla (Throsby),21105,HAY,Alan,4,N,N,NP,The Nationals,4,1.11
NSW,150,Throsby,58280,Warilla (Throsby),20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),11,3.06
NSW,150,Throsby,58280,Warilla (Throsby),999,Informal,Informal,999,N,N,,Informal,27,0.63
NSW,150,Throsby,11500,Warilla East,21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,349,1.83
NSW,150,Throsby,11500,Warilla East,21431,JONES,Stephen,2,N,N,ALP,Labor,735,-7.15
NSW,150,Throsby,11500,Warilla East,20920,MORAN,Peter,3,N,N,GRN,The Greens,187,3.47
NSW,150,Throsby,11500,Warilla East,21105,HAY,Alan,4,N,N,NP,The Nationals,35,2.65
NSW,150,Throsby,11500,Warilla East,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),17,1.28
NSW,150,Throsby,11500,Warilla East,999,Informal,Informal,999,N,N,,Informal,98,2.85
NSW,150,Throsby,2810,Warilla North,21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,158,4.59
NSW,150,Throsby,2810,Warilla North,21431,JONES,Stephen,2,N,N,ALP,Labor,687,-8.58
NSW,150,Throsby,2810,Warilla North,20920,MORAN,Peter,3,N,N,GRN,The Greens,110,2.27
NSW,150,Throsby,2810,Warilla North,21105,HAY,Alan,4,N,N,NP,The Nationals,13,1.31
NSW,150,Throsby,2810,Warilla North,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),24,2.42
NSW,150,Throsby,2810,Warilla North,999,Informal,Informal,999,N,N,,Informal,74,2.32
NSW,150,Throsby,58798,Warilla THROSBY PPVC,21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,615,-7.68
NSW,150,Throsby,58798,Warilla THROSBY PPVC,21431,JONES,Stephen,2,N,N,ALP,Labor,1397,1.81
NSW,150,Throsby,58798,Warilla THROSBY PPVC,20920,MORAN,Peter,3,N,N,GRN,The Greens,275,2.93
NSW,150,Throsby,58798,Warilla THROSBY PPVC,21105,HAY,Alan,4,N,N,NP,The Nationals,88,3.6
NSW,150,Throsby,58798,Warilla THROSBY PPVC,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),72,2.94
NSW,150,Throsby,58798,Warilla THROSBY PPVC,999,Informal,Informal,999,N,N,,Informal,141,2.61
NSW,150,Throsby,562,Warrawong,21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,265,10.01
NSW,150,Throsby,562,Warrawong,21431,JONES,Stephen,2,N,N,ALP,Labor,860,-10.95
NSW,150,Throsby,562,Warrawong,20920,MORAN,Peter,3,N,N,GRN,The Greens,127,-0.76
NSW,150,Throsby,562,Warrawong,21105,HAY,Alan,4,N,N,NP,The Nationals,20,1.54
NSW,150,Throsby,562,Warrawong,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),25,1.93
NSW,150,Throsby,562,Warrawong,999,Informal,Informal,999,N,N,,Informal,165,2.37
NSW,150,Throsby,563,Warrawong Central,21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,232,7.19
NSW,150,Throsby,563,Warrawong Central,21431,JONES,Stephen,2,N,N,ALP,Labor,755,-8.93
NSW,150,Throsby,563,Warrawong Central,20920,MORAN,Peter,3,N,N,GRN,The Greens,123,-0.61
NSW,150,Throsby,563,Warrawong Central,21105,HAY,Alan,4,N,N,NP,The Nationals,22,1.89
NSW,150,Throsby,563,Warrawong Central,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),30,2.58
NSW,150,Throsby,563,Warrawong Central,999,Informal,Informal,999,N,N,,Informal,161,1.37
NSW,150,Throsby,31242,Welby,21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,248,-8.6
NSW,150,Throsby,31242,Welby,21431,JONES,Stephen,2,N,N,ALP,Labor,232,-2.06
NSW,150,Throsby,31242,Welby,20920,MORAN,Peter,3,N,N,GRN,The Greens,85,3.94
NSW,150,Throsby,31242,Welby,21105,HAY,Alan,4,N,N,NP,The Nationals,78,11.84
NSW,150,Throsby,31242,Welby,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),16,2.43
NSW,150,Throsby,31242,Welby,999,Informal,Informal,999,N,N,,Informal,43,1.48
NSW,150,Throsby,564,Windang,21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,385,3.32
NSW,150,Throsby,564,Windang,21431,JONES,Stephen,2,N,N,ALP,Labor,795,-7.48
NSW,150,Throsby,564,Windang,20920,MORAN,Peter,3,N,N,GRN,The Greens,136,2.73
NSW,150,Throsby,564,Windang,21105,HAY,Alan,4,N,N,NP,The Nationals,33,2.41
NSW,150,Throsby,564,Windang,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),21,1.53
NSW,150,Throsby,564,Windang,999,Informal,Informal,999,N,N,,Informal,99,-0.44
NSW,150,Throsby,58667,Wollongong THROSBY PPVC,21448,ARKWRIGHT,Juliet,1,N,N,LP,Liberal,258,-7.25
NSW,150,Throsby,58667,Wollongong THROSBY PPVC,21431,JONES,Stephen,2,N,N,ALP,Labor,546,-1.07
NSW,150,Throsby,58667,Wollongong THROSBY PPVC,20920,MORAN,Peter,3,N,N,GRN,The Greens,145,6.13
NSW,150,Throsby,58667,Wollongong THROSBY PPVC,21105,HAY,Alan,4,N,N,NP,The Nationals,25,2.49
NSW,150,Throsby,58667,Wollongong THROSBY PPVC,20733,HARTMAN,Wayne,5,N,N,NCP,Non-Custodial Parents Party (Equal Parenting),32,3.18
NSW,150,Throsby,58667,Wollongong THROSBY PPVC,999,Informal,Informal,999,N,N,,Informal,59,2.58
NSW,151,Warringah,2819,Allambie,21243,GUTMAN,Alexander Jacob,1,N,N,ASXP,Australian Sex Party,19,2.18
NSW,151,Warringah,2819,Allambie,21783,DRAKE-BROCKMAN,Matthew,2,N,N,GRN,The Greens,118,1.62
NSW,151,Warringah,2819,Allambie,21425,ZOCHLING,Hugh,3,N,N,ALP,Labor,224,-3.32
NSW,151,Warringah,2819,Allambie,21590,ABBOTT,Tony,4,N,Y,LP,Liberal,506,5.82
NSW,151,Warringah,2819,Allambie,21601,COOKE,Kenneth,5,N,N,SPA,Secular Party of Australia,5,0.57
NSW,151,Warringah,2819,Allambie,999,Informal,Informal,999,N,N,,Informal,42,0.08
NSW,151,Warringah,2820,Allambie Heights,21243,GUTMAN,Alexander Jacob,1,N,N,ASXP,Australian Sex Party,76,2.67
NSW,151,Warringah,2820,Allambie Heights,21783,DRAKE-BROCKMAN,Matthew,2,N,N,GRN,The Greens,419,4.34
NSW,151,Warringah,2820,Allambie Heights,21425,ZOCHLING,Hugh,3,N,N,ALP,Labor,645,-7.35
NSW,151,Warringah,2820,Allambie Heights,21590,ABBOTT,Tony,4,N,Y,LP,Liberal,1690,5.9
NSW,151,Warringah,2820,Allambie Heights,21601,COOKE,Kenneth,5,N,N,SPA,Secular Party of Australia,12,0.42
NSW,151,Warringah,2820,Allambie Heights,999,Informal,Informal,999,N,N,,Informal,136,0.99
NSW,151,Warringah,2821,Balgowlah,21243,GUTMAN,Alexander Jacob,1,N,N,ASXP,Australian Sex Party,20,1.84
NSW,151,Warringah,2821,Balgowlah,21783,DRAKE-BROCKMAN,Matthew,2,N,N,GRN,The Greens,179,2.07
NSW,151,Warringah,2821,Balgowlah,21425,ZOCHLING,Hugh,3,N,N,ALP,Labor,258,-2.79
NSW,151,Warringah,2821,Balgowlah,21590,ABBOTT,Tony,4,N,Y,LP,Liberal,626,4.15
NSW,151,Warringah,2821,Balgowlah,21601,COOKE,Kenneth,5,N,N,SPA,Secular Party of Australia,6,0.55
NSW,151,Warringah,2821,Balgowlah,999,Informal,Informal,999,N,N,,Informal,41,-0.85
NSW,151,Warringah,2822,Balgowlah Heights,21243,GUTMAN,Alexander Jacob,1,N,N,ASXP,Australian Sex Party,38,1.54
NSW,151,Warringah,2822,Balgowlah Heights,21783,DRAKE-BROCKMAN,Matthew,2,N,N,GRN,The Greens,323,1.45
NSW,151,Warringah,2822,Balgowlah Heights,21425,ZOCHLING,Hugh,3,N,N,ALP,Labor,378,-4.18
NSW,151,Warringah,2822,Balgowlah Heights,21590,ABBOTT,Tony,4,N,Y,LP,Liberal,1714,4.71
NSW,151,Warringah,2822,Balgowlah Heights,21601,COOKE,Kenneth,5,N,N,SPA,Secular Party of Australia,8,0.33
