2010 Federal Election Senate First Preferences By Division By Candidate By Vote Type  [Please Note: These results are not final. Event:15508 Phase:PostElection Generated:2010-09-06T22:08:56 Cycle:7c9a5a27-5e51-47dd-8420-35fbfd884996 Created:2010-09-06T21:51:16 Environment:PROD Site:FDC Server:DB01 Version:6.0.9.8314]
StateAb,DivisionID,DivisionNm,Ticket,BallotPosition,CandidateID,CandidateDetails,PartyName,PartyAb,Elected,HistoricElected,OrdinaryVotes,AbsentVotes,ProvisionalVotes,PrePollVotes,PostalVotes,TotalVotes
NSW,315,McMahon,UG,5,21937,"WHALAN, Andrew",Independent,IND,N,N,0,0,0,0,0,0
NSW,134,Mitchell,A,0,22214,A Ticket Votes,Socialist Alliance,SAL,N,N,346,16,1,5,3,371
NSW,134,Mitchell,A,1,21446,"EVANS, Rachel",Socialist Alliance,SAL,N,N,9,0,0,0,0,9
NSW,134,Mitchell,A,2,21449,"ISKANDER, Soubhi",Socialist Alliance,SAL,N,N,3,0,0,0,0,3
NSW,134,Mitchell,A,9998,0,Unapportioned,Socialist Alliance,SAL,N,N,0,0,0,0,0,0
NSW,134,Mitchell,B,0,22230,B Ticket Votes,,,N,N,13,3,0,2,0,18
NSW,134,Mitchell,B,1,22023,"HODGES, Robert",,,N,N,1,0,0,0,0,1
NSW,134,Mitchell,B,2,22024,"FRIER, Bob",,,N,N,2,0,0,0,0,2
NSW,134,Mitchell,B,9998,0,Unapportioned,,,N,N,1,0,0,0,0,1
NSW,134,Mitchell,C,0,22224,C Ticket Votes,,,N,N,7,1,0,1,0,9
NSW,134,Mitchell,C,1,21904,"ROBINSON, Tony",,,N,N,0,0,0,0,0,0
NSW,134,Mitchell,C,2,21907,"SELBY, Noel",,,N,N,0,0,0,0,0,0
NSW,134,Mitchell,C,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
NSW,134,Mitchell,D,0,22215,D Ticket Votes,,,N,N,16,0,0,1,0,17
NSW,134,Mitchell,D,1,21429,"HODGES, Darrin",,,N,N,0,0,0,0,2,2
NSW,134,Mitchell,D,2,21430,"FOLKES, Nick",,,N,N,0,0,0,0,0,0
NSW,134,Mitchell,D,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
NSW,134,Mitchell,E,0,22220,E Ticket Votes,Building Australia,BAP,N,N,209,11,0,5,6,231
NSW,134,Mitchell,E,1,21798,"BROWN, Ray",Building Australia,BAP,N,N,6,0,0,0,0,6
NSW,134,Mitchell,E,2,21799,"O'DONNELL, Michael",Building Australia,BAP,N,N,2,0,0,0,0,2
NSW,134,Mitchell,E,9998,0,Unapportioned,Building Australia,BAP,N,N,6,0,0,0,0,6
NSW,134,Mitchell,F,0,22212,F Ticket Votes,Senator On-Line,SOL,N,N,40,3,1,0,2,46
NSW,134,Mitchell,F,1,21465,"BAS, Wes",Senator On-Line,SOL,N,N,4,0,0,0,0,4
NSW,134,Mitchell,F,2,21470,"ROACH, Brianna",Senator On-Line,SOL,N,N,5,0,0,0,0,5
NSW,134,Mitchell,F,9998,0,Unapportioned,Senator On-Line,SOL,N,N,4,0,0,0,0,4
NSW,134,Mitchell,G,0,22222,G Ticket Votes,Communist,CAL,N,N,100,4,2,4,2,112
NSW,134,Mitchell,G,1,21787,"LAWLER, Geoff",Communist,CAL,N,N,3,0,0,0,0,3
NSW,134,Mitchell,G,2,21789,"KELLAWAY, Brenda Anne",Communist,CAL,N,N,0,0,0,0,0,0
NSW,134,Mitchell,G,9998,0,Unapportioned,Communist,CAL,N,N,1,0,0,0,0,1
NSW,134,Mitchell,H,0,22233,H Ticket Votes,,,N,N,19,0,0,0,3,22
NSW,134,Mitchell,H,1,22021,"BLOOM, Nadia",,,N,N,0,0,0,0,0,0
NSW,134,Mitchell,H,2,22022,"IRELAND, Bede",,,N,N,2,0,0,0,4,6
NSW,134,Mitchell,H,9998,0,Unapportioned,,,N,N,1,0,0,0,0,1
NSW,134,Mitchell,I,0,22211,I Ticket Votes,Citizens Electoral Council of Australia,CEC,N,N,42,6,0,1,6,55
NSW,134,Mitchell,I,1,21031,"BUTLER, Robert H",Citizens Electoral Council of Australia,CEC,N,N,3,0,0,0,0,3
NSW,134,Mitchell,I,2,21037,"McCAFFREY, Ian David",Citizens Electoral Council of Australia,CEC,N,N,0,0,0,0,0,0
NSW,134,Mitchell,I,9998,0,Unapportioned,Citizens Electoral Council of Australia,CEC,N,N,3,0,0,0,0,3
NSW,134,Mitchell,J,0,22219,J Ticket Votes,Australian Democrats,DEM,N,N,437,19,0,19,23,498
NSW,134,Mitchell,J,1,21733,"CLANCY, Fiona",Australian Democrats,DEM,N,N,27,0,0,0,0,27
NSW,134,Mitchell,J,2,21736,"MITCHELL, Jen",Australian Democrats,DEM,N,N,4,0,0,0,1,5
NSW,134,Mitchell,J,9998,0,Unapportioned,Australian Democrats,DEM,N,N,22,0,0,0,0,22
NSW,134,Mitchell,K,0,22218,K Ticket Votes,,,N,N,8,0,0,0,0,8
NSW,134,Mitchell,K,1,21714,"SAMPSON, Meg",,,N,N,1,0,0,0,0,1
NSW,134,Mitchell,K,2,21718,"HINCHCLIFFE, J",,,N,N,0,0,0,0,0,0
NSW,134,Mitchell,K,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
NSW,134,Mitchell,L,0,22232,L Ticket Votes,,,N,N,14,1,0,0,2,17
NSW,134,Mitchell,L,1,22019,"BELGRAVE, Leon Adrian",,,N,N,1,0,0,0,0,1
NSW,134,Mitchell,L,2,22020,"BEREGSZASZI, Janos",,,N,N,0,0,0,0,0,0
NSW,134,Mitchell,L,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
NSW,134,Mitchell,M,0,22207,M Ticket Votes,The Climate Sceptics,TCS,N,N,126,13,0,3,4,146
NSW,134,Mitchell,M,1,21127,"KOUTALIANOS, Bill",The Climate Sceptics,TCS,N,N,8,0,0,0,2,10
NSW,134,Mitchell,M,2,21134,"BROWN, Geoffrey",The Climate Sceptics,TCS,N,N,2,0,0,0,0,2
NSW,134,Mitchell,M,9998,0,Unapportioned,The Climate Sceptics,TCS,N,N,2,0,0,0,0,2
NSW,134,Mitchell,N,0,22213,N Ticket Votes,Secular Party of Australia,SPA,N,N,40,5,0,3,2,50
NSW,134,Mitchell,N,1,21229,"BRYCE, Ian",Secular Party of Australia,SPA,N,N,11,0,0,0,0,11
NSW,134,Mitchell,N,2,21233,"WARREN, Lyle Richard",Secular Party of Australia,SPA,N,N,0,0,0,0,0,0
NSW,134,Mitchell,N,9998,0,Unapportioned,Secular Party of Australia,SPA,N,N,1,0,0,0,0,1
NSW,134,Mitchell,O,0,22216,O Ticket Votes,Shooters and Fishers,ASP,N,N,949,79,4,40,45,1117
NSW,134,Mitchell,O,1,21451,"MUIRHEAD, Jim Gerard",Shooters and Fishers,ASP,N,N,49,0,0,0,4,53
NSW,134,Mitchell,O,2,21455,"McGLASHAN, Alistair David",Shooters and Fishers,ASP,N,N,5,0,0,0,0,5
NSW,134,Mitchell,O,9998,0,Unapportioned,Shooters and Fishers,ASP,N,N,10,0,0,0,0,10
NSW,134,Mitchell,P,0,22226,P Ticket Votes,Democratic Labor Party (DLP) of Australia,DLP,N,N,282,26,1,16,18,343
NSW,134,Mitchell,P,1,22015,"McCAFFREY, Simon Thomas",Democratic Labor Party (DLP) of Australia,DLP,N,N,6,0,0,0,1,7
NSW,134,Mitchell,P,2,22016,"CULLEN, Martin",Democratic Labor Party (DLP) of Australia,DLP,N,N,2,0,0,0,0,2
NSW,134,Mitchell,P,9998,0,Unapportioned,Democratic Labor Party (DLP) of Australia,DLP,N,N,2,0,0,0,0,2
NSW,134,Mitchell,Q,0,22203,Q Ticket Votes,Australian Sex Party,ASXP,N,N,930,112,4,50,23,1119
NSW,134,Mitchell,Q,1,20841,"LEISHMAN, Marianne",Australian Sex Party,ASXP,N,N,50,0,0,0,0,50
NSW,134,Mitchell,Q,2,20947,"CAMPBELL, Huw",Australian Sex Party,ASXP,N,N,2,0,0,0,0,2
NSW,134,Mitchell,Q,3,20949,"ZIMMERMAN, Larissa",Australian Sex Party,ASXP,N,N,6,0,0,0,0,6
NSW,134,Mitchell,Q,9998,0,Unapportioned,Australian Sex Party,ASXP,N,N,4,0,0,0,0,4
NSW,134,Mitchell,R,0,22227,R Ticket Votes,,,N,N,4,1,0,0,0,5
NSW,134,Mitchell,R,1,21993,"BARKER, David",,,N,N,0,0,0,0,0,0
NSW,134,Mitchell,R,2,21994,"ZUREIK, S G",,,N,N,1,0,0,0,0,1
NSW,134,Mitchell,R,9998,0,Unapportioned,,,N,N,1,0,0,0,0,1
NSW,134,Mitchell,S,0,22204,S Ticket Votes,Socialist Equality Party,SEP,N,N,49,5,0,3,6,63
NSW,134,Mitchell,S,1,20978,"BEAMS, Nick",Socialist Equality Party,SEP,N,N,2,0,0,0,0,2
NSW,134,Mitchell,S,2,20981,"ZABALA, Gabriela",Socialist Equality Party,SEP,N,N,0,0,0,0,0,0
NSW,134,Mitchell,S,9998,0,Unapportioned,Socialist Equality Party,SEP,N,N,2,0,0,0,0,2
NSW,134,Mitchell,T,0,22223,T Ticket Votes,,,N,N,27,0,0,0,1,28
NSW,134,Mitchell,T,1,21908,"BOURKE, William",,,N,N,8,0,0,0,0,8
NSW,134,Mitchell,T,2,21910,"O'CONNOR, Mark",,,N,N,0,0,0,0,1,1
NSW,134,Mitchell,T,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
NSW,134,Mitchell,U,0,22217,U Ticket Votes,Non-Custodial Parents Party (Equal Parenting),NCP,N,N,30,2,0,1,3,36
NSW,134,Mitchell,U,1,21413,"THOMPSON, Andy",Non-Custodial Parents Party (Equal Parenting),NCP,N,N,2,0,0,0,1,3
NSW,134,Mitchell,U,2,21420,"FOSTER, Roland",Non-Custodial Parents Party (Equal Parenting),NCP,N,N,0,0,0,0,0,0
NSW,134,Mitchell,U,9998,0,Unapportioned,Non-Custodial Parents Party (Equal Parenting),NCP,N,N,1,0,0,0,0,1
NSW,134,Mitchell,V,0,22209,V Ticket Votes,Family First,FFP,N,N,539,40,11,23,33,646
NSW,134,Mitchell,V,1,21178,"SWANE, Greg",Family First,FFP,N,N,29,0,0,0,5,34
NSW,134,Mitchell,V,2,21182,"LAMB, Phil",Family First,FFP,N,N,1,0,0,0,0,1
NSW,134,Mitchell,V,9998,0,Unapportioned,Family First,FFP,N,N,8,0,0,0,0,8
NSW,134,Mitchell,W,0,22206,W Ticket Votes,Labor,ALP,N,N,18463,1067,105,705,783,21123
NSW,134,Mitchell,W,1,21012,"FAULKNER, John",Labor,ALP,N,Y,148,0,0,0,3,151
NSW,134,Mitchell,W,2,21016,"THISTLETHWAITE, Matthew",Labor,ALP,N,N,4,0,0,0,3,7
NSW,134,Mitchell,W,3,21018,"HUTCHINS, Steve",Labor,ALP,N,Y,11,0,0,0,0,11
NSW,134,Mitchell,W,4,21020,"MURNAIN, Anne",Labor,ALP,N,N,3,0,0,0,1,4
NSW,134,Mitchell,W,5,21022,"SEATON, Fiona",Labor,ALP,N,N,8,0,0,0,2,10
NSW,134,Mitchell,W,6,21025,"McDERMOTT, Hugh",Labor,ALP,N,N,10,0,0,0,2,12
NSW,134,Mitchell,W,9998,0,Unapportioned,Labor,ALP,N,N,120,0,0,0,0,120
NSW,134,Mitchell,X,0,22231,X Ticket Votes,,,N,N,22,3,0,0,0,25
NSW,134,Mitchell,X,1,21995,"STEFANAC, Jennifer",,,N,N,0,0,0,0,0,0
NSW,134,Mitchell,X,2,21997,"COOLEY, Tucky Tania",,,N,N,2,0,0,0,0,2
NSW,134,Mitchell,X,9998,0,Unapportioned,,,N,N,1,0,0,0,0,1
NSW,134,Mitchell,Y,0,22228,Y Ticket Votes,Carers Alliance,CA,N,N,191,13,0,3,11,218
NSW,134,Mitchell,Y,1,21984,"CARTER, Marylou",Carers Alliance,CA,N,N,28,0,0,0,0,28
NSW,134,Mitchell,Y,2,21986,"BUCKWALTER, Maree",Carers Alliance,CA,N,N,0,0,0,0,0,0
NSW,134,Mitchell,Y,9998,0,Unapportioned,Carers Alliance,CA,N,N,5,0,0,0,0,5
NSW,134,Mitchell,Z,0,22205,Z Ticket Votes,Christian Democratic Party (Fred Nile Group),CDP,N,N,1573,84,3,72,85,1817
NSW,134,Mitchell,Z,1,20990,"GREEN, Paul",Christian Democratic Party (Fred Nile Group),CDP,N,N,94,0,0,0,3,97
NSW,134,Mitchell,Z,2,20992,"PEEBLES, Robyn",Christian Democratic Party (Fred Nile Group),CDP,N,N,3,0,0,0,2,5
NSW,134,Mitchell,Z,3,20994,"NILE, Elaine",Christian Democratic Party (Fred Nile Group),CDP,N,N,4,0,0,0,2,6
NSW,134,Mitchell,Z,9998,0,Unapportioned,Christian Democratic Party (Fred Nile Group),CDP,N,N,34,0,0,0,0,34
NSW,134,Mitchell,AA,0,22210,AA Ticket Votes,Liberal/Nationals,LNP,N,N,41738,2119,180,1164,2158,47359
NSW,134,Mitchell,AA,1,21762,"FIERRAVANTI-WELLS, Concetta",Liberal,LP,N,Y,250,0,0,0,17,267
NSW,134,Mitchell,AA,2,21766,"HEFFERNAN, William",Liberal,LP,N,Y,60,0,0,0,5,65
NSW,134,Mitchell,AA,3,21768,"NASH, Fiona",The Nationals,NP,N,Y,22,0,0,0,2,24
NSW,134,Mitchell,AA,4,21771,"HUGHES, Hollie",Liberal,LP,N,N,10,0,0,0,1,11
NSW,134,Mitchell,AA,5,21774,"DENNIS, Joe",The Nationals,NP,N,N,3,0,0,0,0,3
NSW,134,Mitchell,AA,6,21776,"BILIC, George",Liberal,LP,N,N,9,0,0,0,2,11
NSW,134,Mitchell,AA,9998,0,Unapportioned,Liberal/Nationals,LNP,N,N,27,0,0,0,0,27
NSW,134,Mitchell,AB,0,22221,AB Ticket Votes,,,N,N,24,0,0,0,2,26
NSW,134,Mitchell,AB,1,21901,"ECKFORD, Michael",,,N,N,1,0,0,0,0,1
NSW,134,Mitchell,AB,2,21902,"STEVENS, Criselee",,,N,N,0,0,0,0,0,0
NSW,134,Mitchell,AB,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
NSW,134,Mitchell,AC,0,22225,AC Ticket Votes,One Nation,ON,N,N,212,21,1,9,15,258
NSW,134,Mitchell,AC,1,21824,"WEBBER, Andrew",One Nation,ON,N,N,13,0,0,0,1,14
NSW,134,Mitchell,AC,2,21827,"BRETT, John",One Nation,ON,N,N,2,0,0,0,0,2
NSW,134,Mitchell,AC,9998,0,Unapportioned,One Nation,ON,N,N,4,0,0,0,0,4
NSW,134,Mitchell,AD,0,22208,AD Ticket Votes,The Greens,GRN,N,N,5218,478,28,256,199,6179
NSW,134,Mitchell,AD,1,21147,"RHIANNON, Lee",The Greens,GRN,N,N,204,0,0,0,10,214
NSW,134,Mitchell,AD,2,21677,"McILROY, Keith",The Greens,GRN,N,N,13,0,0,0,0,13
NSW,134,Mitchell,AD,3,21152,"JEGATHEESWARAN, Brami",The Greens,GRN,N,N,13,0,0,0,1,14
NSW,134,Mitchell,AD,4,21160,"SWIFT, Harriett",The Greens,GRN,N,N,4,0,0,0,0,4
NSW,134,Mitchell,AD,5,21163,"MORRISSEY, Simone",The Greens,GRN,N,N,6,0,0,0,1,7
NSW,134,Mitchell,AD,6,21169,"KANAK, Dominic Wy",The Greens,GRN,N,N,10,0,0,0,1,11
NSW,134,Mitchell,AD,9998,0,Unapportioned,The Greens,GRN,N,N,39,0,0,0,0,39
NSW,134,Mitchell,AE,0,22234,AE Ticket Votes,,,N,N,66,0,0,1,7,74
NSW,134,Mitchell,AE,1,22202,"KERNOT, Cheryl",,,N,N,37,0,0,0,1,38
NSW,134,Mitchell,AE,2,22201,"CANT, Simon",,,N,N,1,0,0,0,0,1
NSW,134,Mitchell,AE,9998,0,Unapportioned,,,N,N,13,0,0,0,0,13
NSW,134,Mitchell,AF,0,22229,AF Ticket Votes,Liberal Democrats (LDP),LDP,N,N,1788,190,13,108,139,2238
NSW,134,Mitchell,AF,1,22006,"DRUERY, Glenn",Liberal Democrats (LDP),LDP,N,N,13,0,0,0,0,13
NSW,134,Mitchell,AF,2,22008,"GABB, Lucy",Liberal Democrats (LDP),LDP,N,N,1,0,0,0,0,1
NSW,134,Mitchell,AF,3,22010,"STITT, Peter",Liberal Democrats (LDP),LDP,N,N,0,0,0,0,0,0
NSW,134,Mitchell,AF,9998,0,Unapportioned,Liberal Democrats (LDP),LDP,N,N,9,0,0,0,0,9
NSW,134,Mitchell,UG,1,22011,"RICHARDSON, Hamish",Independent,IND,N,N,10,0,0,0,1,11
NSW,134,Mitchell,UG,2,22014,"HOOPER, Norman H Joseph",Independent,IND,N,N,1,0,0,0,0,1
NSW,134,Mitchell,UG,3,21903,"SCOTT-IRVING, Stewart",Independent,IND,N,N,1,0,0,0,0,1
NSW,134,Mitchell,UG,4,21268,"PAPE, Bryan",Independent,IND,N,N,3,0,0,0,0,3
NSW,134,Mitchell,UG,5,21937,"WHALAN, Andrew",Independent,IND,N,N,5,0,0,0,0,5
NSW,135,New England,A,0,22214,A Ticket Votes,Socialist Alliance,SAL,N,N,272,6,0,10,7,295
NSW,135,New England,A,1,21446,"EVANS, Rachel",Socialist Alliance,SAL,N,N,10,0,0,0,0,10
NSW,135,New England,A,2,21449,"ISKANDER, Soubhi",Socialist Alliance,SAL,N,N,1,0,0,0,0,1
NSW,135,New England,A,9998,0,Unapportioned,Socialist Alliance,SAL,N,N,3,0,0,0,0,3
NSW,135,New England,B,0,22230,B Ticket Votes,,,N,N,30,1,0,0,2,33
NSW,135,New England,B,1,22023,"HODGES, Robert",,,N,N,1,0,0,0,0,1
NSW,135,New England,B,2,22024,"FRIER, Bob",,,N,N,0,0,0,0,0,0
NSW,135,New England,B,9998,0,Unapportioned,,,N,N,6,0,0,0,0,6
NSW,135,New England,C,0,22224,C Ticket Votes,,,N,N,10,0,0,1,0,11
NSW,135,New England,C,1,21904,"ROBINSON, Tony",,,N,N,0,0,0,0,0,0
NSW,135,New England,C,2,21907,"SELBY, Noel",,,N,N,0,0,0,0,0,0
NSW,135,New England,C,9998,0,Unapportioned,,,N,N,1,0,0,0,0,1
NSW,135,New England,D,0,22215,D Ticket Votes,,,N,N,41,0,0,1,0,42
NSW,135,New England,D,1,21429,"HODGES, Darrin",,,N,N,0,0,0,0,0,0
NSW,135,New England,D,2,21430,"FOLKES, Nick",,,N,N,0,0,0,0,0,0
NSW,135,New England,D,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
NSW,135,New England,E,0,22220,E Ticket Votes,Building Australia,BAP,N,N,282,9,0,9,6,306
NSW,135,New England,E,1,21798,"BROWN, Ray",Building Australia,BAP,N,N,2,0,0,0,0,2
NSW,135,New England,E,2,21799,"O'DONNELL, Michael",Building Australia,BAP,N,N,1,0,0,0,0,1
NSW,135,New England,E,9998,0,Unapportioned,Building Australia,BAP,N,N,1,0,0,0,0,1
NSW,135,New England,F,0,22212,F Ticket Votes,Senator On-Line,SOL,N,N,53,5,0,0,0,58
NSW,135,New England,F,1,21465,"BAS, Wes",Senator On-Line,SOL,N,N,1,0,0,0,0,1
NSW,135,New England,F,2,21470,"ROACH, Brianna",Senator On-Line,SOL,N,N,2,0,0,0,0,2
NSW,135,New England,F,9998,0,Unapportioned,Senator On-Line,SOL,N,N,8,0,0,0,0,8
NSW,135,New England,G,0,22222,G Ticket Votes,Communist,CAL,N,N,130,4,0,6,0,140
NSW,135,New England,G,1,21787,"LAWLER, Geoff",Communist,CAL,N,N,4,0,0,0,0,4
NSW,135,New England,G,2,21789,"KELLAWAY, Brenda Anne",Communist,CAL,N,N,1,0,0,0,0,1
NSW,135,New England,G,9998,0,Unapportioned,Communist,CAL,N,N,4,0,0,0,0,4
NSW,135,New England,H,0,22233,H Ticket Votes,,,N,N,18,1,0,1,1,21
NSW,135,New England,H,1,22021,"BLOOM, Nadia",,,N,N,0,0,0,0,0,0
NSW,135,New England,H,2,22022,"IRELAND, Bede",,,N,N,1,0,0,0,0,1
NSW,135,New England,H,9998,0,Unapportioned,,,N,N,2,0,0,0,0,2
NSW,135,New England,I,0,22211,I Ticket Votes,Citizens Electoral Council of Australia,CEC,N,N,152,5,0,2,11,170
NSW,135,New England,I,1,21031,"BUTLER, Robert H",Citizens Electoral Council of Australia,CEC,N,N,5,0,0,0,0,5
NSW,135,New England,I,2,21037,"McCAFFREY, Ian David",Citizens Electoral Council of Australia,CEC,N,N,0,0,0,0,0,0
NSW,135,New England,I,9998,0,Unapportioned,Citizens Electoral Council of Australia,CEC,N,N,5,0,0,0,0,5
NSW,135,New England,J,0,22219,J Ticket Votes,Australian Democrats,DEM,N,N,758,19,0,22,31,830
NSW,135,New England,J,1,21733,"CLANCY, Fiona",Australian Democrats,DEM,N,N,16,0,0,0,0,16
NSW,135,New England,J,2,21736,"MITCHELL, Jen",Australian Democrats,DEM,N,N,7,0,0,0,0,7
NSW,135,New England,J,9998,0,Unapportioned,Australian Democrats,DEM,N,N,21,0,0,0,0,21
NSW,135,New England,K,0,22218,K Ticket Votes,,,N,N,16,1,0,1,0,18
NSW,135,New England,K,1,21714,"SAMPSON, Meg",,,N,N,1,0,0,0,0,1
NSW,135,New England,K,2,21718,"HINCHCLIFFE, J",,,N,N,0,0,0,0,0,0
NSW,135,New England,K,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
NSW,135,New England,L,0,22232,L Ticket Votes,,,N,N,25,0,0,0,0,25
NSW,135,New England,L,1,22019,"BELGRAVE, Leon Adrian",,,N,N,0,0,0,0,0,0
NSW,135,New England,L,2,22020,"BEREGSZASZI, Janos",,,N,N,0,0,0,0,0,0
NSW,135,New England,L,9998,0,Unapportioned,,,N,N,2,0,0,0,0,2
NSW,135,New England,M,0,22207,M Ticket Votes,The Climate Sceptics,TCS,N,N,198,11,0,11,18,238
NSW,135,New England,M,1,21127,"KOUTALIANOS, Bill",The Climate Sceptics,TCS,N,N,9,0,0,0,0,9
NSW,135,New England,M,2,21134,"BROWN, Geoffrey",The Climate Sceptics,TCS,N,N,0,0,0,0,0,0
NSW,135,New England,M,9998,0,Unapportioned,The Climate Sceptics,TCS,N,N,9,0,0,0,0,9
NSW,135,New England,N,0,22213,N Ticket Votes,Secular Party of Australia,SPA,N,N,64,5,0,3,1,73
NSW,135,New England,N,1,21229,"BRYCE, Ian",Secular Party of Australia,SPA,N,N,2,0,0,0,0,2
NSW,135,New England,N,2,21233,"WARREN, Lyle Richard",Secular Party of Australia,SPA,N,N,1,0,0,0,0,1
NSW,135,New England,N,9998,0,Unapportioned,Secular Party of Australia,SPA,N,N,9,0,0,0,0,9
NSW,135,New England,O,0,22216,O Ticket Votes,Shooters and Fishers,ASP,N,N,4693,199,0,132,173,5197
NSW,135,New England,O,1,21451,"MUIRHEAD, Jim Gerard",Shooters and Fishers,ASP,N,N,73,0,0,0,0,73
NSW,135,New England,O,2,21455,"McGLASHAN, Alistair David",Shooters and Fishers,ASP,N,N,4,0,0,0,0,4
NSW,135,New England,O,9998,0,Unapportioned,Shooters and Fishers,ASP,N,N,74,0,0,0,0,74
NSW,135,New England,P,0,22226,P Ticket Votes,Democratic Labor Party (DLP) of Australia,DLP,N,N,979,35,0,30,32,1076
NSW,135,New England,P,1,22015,"McCAFFREY, Simon Thomas",Democratic Labor Party (DLP) of Australia,DLP,N,N,4,0,0,0,0,4
NSW,135,New England,P,2,22016,"CULLEN, Martin",Democratic Labor Party (DLP) of Australia,DLP,N,N,0,0,0,0,0,0
NSW,135,New England,P,9998,0,Unapportioned,Democratic Labor Party (DLP) of Australia,DLP,N,N,10,0,0,0,0,10
NSW,135,New England,Q,0,22203,Q Ticket Votes,Australian Sex Party,ASXP,N,N,1750,80,0,59,21,1910
NSW,135,New England,Q,1,20841,"LEISHMAN, Marianne",Australian Sex Party,ASXP,N,N,14,0,0,0,0,14
NSW,135,New England,Q,2,20947,"CAMPBELL, Huw",Australian Sex Party,ASXP,N,N,3,0,0,0,0,3
NSW,135,New England,Q,3,20949,"ZIMMERMAN, Larissa",Australian Sex Party,ASXP,N,N,1,0,0,0,0,1
NSW,135,New England,Q,9998,0,Unapportioned,Australian Sex Party,ASXP,N,N,15,0,0,0,0,15
NSW,135,New England,R,0,22227,R Ticket Votes,,,N,N,14,0,0,1,0,15
NSW,135,New England,R,1,21993,"BARKER, David",,,N,N,0,0,0,0,0,0
NSW,135,New England,R,2,21994,"ZUREIK, S G",,,N,N,0,0,0,0,0,0
NSW,135,New England,R,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
NSW,135,New England,S,0,22204,S Ticket Votes,Socialist Equality Party,SEP,N,N,73,1,0,4,1,79
NSW,135,New England,S,1,20978,"BEAMS, Nick",Socialist Equality Party,SEP,N,N,0,0,0,0,0,0
NSW,135,New England,S,2,20981,"ZABALA, Gabriela",Socialist Equality Party,SEP,N,N,1,0,0,0,0,1
NSW,135,New England,S,9998,0,Unapportioned,Socialist Equality Party,SEP,N,N,2,0,0,0,0,2
NSW,135,New England,T,0,22223,T Ticket Votes,,,N,N,17,1,0,1,0,19
NSW,135,New England,T,1,21908,"BOURKE, William",,,N,N,0,0,0,0,0,0
NSW,135,New England,T,2,21910,"O'CONNOR, Mark",,,N,N,0,0,0,0,0,0
NSW,135,New England,T,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
NSW,135,New England,U,0,22217,U Ticket Votes,Non-Custodial Parents Party (Equal Parenting),NCP,N,N,92,0,0,5,3,100
NSW,135,New England,U,1,21413,"THOMPSON, Andy",Non-Custodial Parents Party (Equal Parenting),NCP,N,N,1,0,0,0,0,1
NSW,135,New England,U,2,21420,"FOSTER, Roland",Non-Custodial Parents Party (Equal Parenting),NCP,N,N,0,0,0,0,0,0
NSW,135,New England,U,9998,0,Unapportioned,Non-Custodial Parents Party (Equal Parenting),NCP,N,N,13,0,0,0,0,13
NSW,135,New England,V,0,22209,V Ticket Votes,Family First,FFP,N,N,1179,45,0,41,44,1309
NSW,135,New England,V,1,21178,"SWANE, Greg",Family First,FFP,N,N,28,0,0,0,0,28
NSW,135,New England,V,2,21182,"LAMB, Phil",Family First,FFP,N,N,3,0,0,0,0,3
NSW,135,New England,V,9998,0,Unapportioned,Family First,FFP,N,N,19,0,0,0,0,19
NSW,135,New England,W,0,22206,W Ticket Votes,Labor,ALP,N,N,23353,873,0,605,920,25751
NSW,135,New England,W,1,21012,"FAULKNER, John",Labor,ALP,N,Y,105,0,0,0,0,105
NSW,135,New England,W,2,21016,"THISTLETHWAITE, Matthew",Labor,ALP,N,N,0,0,0,0,0,0
NSW,135,New England,W,3,21018,"HUTCHINS, Steve",Labor,ALP,N,Y,1,0,0,0,0,1
NSW,135,New England,W,4,21020,"MURNAIN, Anne",Labor,ALP,N,N,5,0,0,0,0,5
NSW,135,New England,W,5,21022,"SEATON, Fiona",Labor,ALP,N,N,4,0,0,0,0,4
NSW,135,New England,W,6,21025,"McDERMOTT, Hugh",Labor,ALP,N,N,5,0,0,0,0,5
NSW,135,New England,W,9998,0,Unapportioned,Labor,ALP,N,N,85,0,0,0,0,85
NSW,135,New England,X,0,22231,X Ticket Votes,,,N,N,28,0,0,2,1,31
NSW,135,New England,X,1,21995,"STEFANAC, Jennifer",,,N,N,0,0,0,0,0,0
NSW,135,New England,X,2,21997,"COOLEY, Tucky Tania",,,N,N,0,0,0,0,0,0
NSW,135,New England,X,9998,0,Unapportioned,,,N,N,0,0,0,0,0,0
NSW,135,New England,Y,0,22228,Y Ticket Votes,Carers Alliance,CA,N,N,189,9,0,2,32,232
NSW,135,New England,Y,1,21984,"CARTER, Marylou",Carers Alliance,CA,N,N,26,0,0,0,0,26
NSW,135,New England,Y,2,21986,"BUCKWALTER, Maree",Carers Alliance,CA,N,N,1,0,0,0,0,1
